2269.33,0.00004406,1
2269.27,0.19999881,1
2269.23,0.33,1
2269.12,0.20122,1
2269.03,0.00557352,1
2269,0.13307109,1
2268.92,0.008,1
2268.91,0.15428994,1
2268.84,0.00603127,1
2268.79,0.1181616,1
2268.76,0.00004407,1
2268.69,0.15128041,1
2268.58,0.31830415,1
2268.5,0.03073528,1
2268.45,0.01102072,1
2268.27,0.19999813,1
2268.19,0.00004408,1
2268.08,0.00026454,1
2268.03,0.08874468,1
2268.02,0.02991553,1
2268,0.1317813,1
2267.84,0.05645091,1
2267.79,0.02423254,1
2267.74,1.0221375,1
2267.67,0.00149275,1
2267.62,0.00004409,1
2267.46,0.00721287,1
2267.22,9.728,1
2267.21,0.19999678,1
2267.15,0.024706,1
2267.05,0.0000441,1
2267,2.382365,1
2266.92,1.55994315,1
2266.84,1.3479579,1
2266.8,0.14453052,1
2266.59,0.00905816,1
2266.58,0.00438001,1
2266.28,0.51101627,1
2266.2,0.50123664,1
2266.13,0.00004412,1
2266,0.02754633,1
2265.95,0.03429025,1
2265.87,0.00129868,1
2265.73,0.00052491,1
2265.69,3.00061363,1
2265.63,0.06582112,1
2265.57,0.00662085,1
2265.35,0.08828657,1
2265.18,0.00044166,1
2265.16,0.01545145,1
2265,3.75270581,1
2264.93,0.00004477,1
2264.89,0.09459246,1
2264.76,0.47176625,1
2264.71,0.02066509,1
2264.57,0.88316987,1
2264.55,0.0428871,1
2264.41,0.00004416,1
2264.34,0.09125837,1
2264.29,0.2065086,1
2264.14,0.00000532,1
2264.12,0.01104184,1
2264.02,0.00096426,1
2264,0.01218197,1
2263.94,0.02208539,1
2263.92,0.00121864,1
2263.87,0.03241932,1
2263.84,0.00004417,1
2263.64,0.00093848,1
2263.51,0.02047428,1
2263.42,0.09627242,1
2263.4,0.20002206,1
2263.35,0.04948427,1
2263.3,0.024856,1
2263.27,0.00004418,1
2263.08,0.10914329,1
2263,0.51,1
2262.7,0.00004419,1
2262.67,0.008839,1
2262.59,0.00066073,1
2262.44,0.00261506,1
2262.26,0.22101776,1
2262.18,0.00081388,1
2262.13,0.0000442,1
2262.12,0.10239812,1
2262.04,0.00578825,1
2262,51.60255245,1
2261.89,0.13933891,1
2261.84,0.183,1
2261.71,0.04234848,1
2261.7,0.22107306,1
2261.62,0.00218,1
2261.58,0.04294342,1
2261.56,0.00004421,1
2261.51,0.42946969,1
2261.03,0.00170805,1
2261,1.09823529,1
2260.99,0.00004422,1
2260.85,0.0240413,1
2260.81,0.03181884,1
2260.78,0.1,1
